taxpayer_id,afm,sector,income,declarations_last_3y,avg_declaration_amount,days_since_last_audit,sector_risk_score,income_volatility,declared_employees,is_flagged
41123,030037323,FINANCE,71867.51,0,55406.6,43,0.3,0.066,10,0
41124,755542180,TECH,95351.22,3,64405.37,36,0.15,0.756,57,0
41125,850372593,FINANCE,95477.54,6,80731.58,1823,0.3,0.757,35,0
41126,467570537,TOURISM,17056.51,8,15925.62,1342,0.45,0.282,11,0
41127,007075134,FINANCE,65144.2,1,17598.35,1271,0.3,0.327,3,0
41128,129983167,HEALTHCARE,47847.92,2,17544.11,1647,0.2,0.773,40,0
41129,012454436,CONSTRUCTION,63086.7,1,42864.46,1640,0.55,0.57,22,1
41130,448072293,HEALTHCARE,35259.81,6,38311.72,1052,0.2,0.542,39,0
41131,252877356,TECH,22543.12,10,23551.27,788,0.15,0.369,92,0
41132,771252945,FINANCE,47481.8,4,30549.02,346,0.3,0.722,7,0
41133,433527836,TECH,55886.6,6,46767.35,693,0.15,0.665,150,0
41134,427907690,CONSTRUCTION,13922.68,10,6220.28,888,0.55,0.58,49,0
41135,683689245,TECH,79641.7,4,43288.8,767,0.15,0.62,135,0
41136,864217340,TECH,33023.45,2,28571.46,479,0.15,0.188,150,0
41137,457027949,RETAIL,40842.43,10,27743.32,104,0.35,0.348,46,0
41138,265894320,TOURISM,47763.4,9,47102.03,1381,0.45,0.384,8,0
41139,792790337,TOURISM,66929.26,10,46042.29,1544,0.45,0.471,34,0
41140,426256873,TECH,20261.25,3,13365.61,434,0.15,0.37,125,0
41141,992002868,HEALTHCARE,24878.12,8,25431.48,75,0.2,0.243,41,0
41142,896604396,TOURISM,22581.08,1,18573.73,471,0.45,0.727,9,1
41143,595889831,CONSTRUCTION,45929.01,6,52125.2,749,0.55,0.666,26,0
41144,052916997,HEALTHCARE,41844.3,12,12609.32,199,0.2,0.144,8,0
41145,463026564,HEALTHCARE,12657.34,2,9863.98,1648,0.2,0.705,9,0
41146,757509775,TOURISM,15649.59,3,15328.06,487,0.45,0.782,20,0
41147,225951999,CONSTRUCTION,61579.67,4,49627.79,1022,0.55,0.702,40,0
41148,973807405,RETAIL,36375.55,0,13705.13,1151,0.35,0.288,46,0
41149,770507581,CONSTRUCTION,62691.29,0,32682.17,262,0.55,0.738,21,1
41150,446912322,RETAIL,44842.78,6,24395.18,1634,0.35,0.785,46,0
41151,570215940,FINANCE,93554.31,10,70264.78,1016,0.3,0.704,49,0
41152,593816753,RETAIL,86233.77,7,67592.89,1252,0.35,0.739,47,0
41153,955179802,TECH,77368.26,6,53137.41,387,0.15,0.117,195,0
41154,398017533,TECH,23994.05,3,13816.49,1256,0.15,0.343,154,0
41155,455890542,AGRICULTURE,89671.47,12,49055.08,345,0.4,0.736,18,0
41156,168834020,HEALTHCARE,48161.02,3,22877.09,1201,0.2,0.43,49,0
41157,904820410,CONSTRUCTION,18538.36,3,25778.92,961,0.55,0.295,22,0
41158,935513224,FINANCE,76106.51,5,30311.89,1316,0.3,0.845,11,0
41159,019932328,FINANCE,57799.03,6,60727.17,515,0.3,0.346,5,0
41160,389292268,CONSTRUCTION,11450.53,5,11761.76,62,0.55,0.451,32,0
41161,439210173,FINANCE,104270.08,6,70069.21,1240,0.3,0.165,40,0
41162,833291150,RETAIL,0,11,0,632,0.35,0.515,16,0
41163,404951490,FINANCE,88529.98,0,61460.17,950,0.3,0.568,3,0
41164,267811208,FINANCE,55214.31,6,44059.52,185,0.3,0.115,15,0
41165,129275938,TECH,47784.47,10,69772.23,1034,0.15,0.429,93,0
41166,256182680,AGRICULTURE,69727.91,10,87370.0,350,0.4,0.777,37,0
41167,241971862,FINANCE,90581.0,10,87563.32,454,0.3,0.696,0,0
41168,263667451,TECH,83121.03,2,66715.98,458,0.15,0.763,91,0
41169,728012861,RETAIL,36162.41,11,37981.51,407,0.35,0.621,50,0
41170,159610206,HEALTHCARE,34383.8,1,20906.68,1515,0.2,0.511,38,0
41171,806934312,TOURISM,50794.14,8,36947.97,113,0.45,0.702,42,0
41172,618778778,CONSTRUCTION,39768.6,0,20604.29,941,0.55,0.51,18,1
41173,006258478,TOURISM,73346.63,12,55316.85,1672,0.45,0.628,24,0
41174,092572021,RETAIL,63427.67,4,60306.51,871,0.35,0.808,33,0
41175,260441355,TOURISM,49006.76,9,33907.14,972,0.45,0.848,19,0
41176,385134183,TECH,34012.32,5,28528.89,523,0.15,0.19,122,0
41177,739409391,AGRICULTURE,46373.89,1,10600.53,235,0.4,0.417,45,1
41178,219020731,CONSTRUCTION,44209.58,6,34021.92,1772,0.55,0.386,38,0
41179,899184645,FINANCE,70755.36,8,84505.23,895,0.3,0.385,50,0
41180,589643723,TECH,52237.19,4,52695.55,1009,0.15,0.576,100,0
41181,693895865,RETAIL,0,7,0,1772,0.35,0.602,19,0
41182,706063534,RETAIL,25431.38,2,29581.56,382,0.35,0.788,5,0
41183,925385430,FINANCE,52443.68,8,38326.88,65,0.3,0.167,22,0
41184,081198495,RETAIL,31789.62,4,40739.89,485,0.35,0.438,20,0
41185,224954208,TECH,0,2,0,1492,0.15,0.783,4,0
41186,352126669,RETAIL,10884.99,3,11369.32,461,0.35,0.467,4,0
41187,598692492,CONSTRUCTION,47539.49,1,48404.96,739,0.55,0.516,49,0
41188,964753582,TOURISM,43006.12,4,36168.03,497,0.45,0.124,18,0
41189,334133592,HEALTHCARE,7998.98,7,7910.59,477,0.2,0.261,2,0
41190,575663254,RETAIL,84292.96,10,100632.41,829,0.35,0.609,27,0
41191,304421667,TOURISM,47244.2,12,46125.85,465,0.45,0.726,0,0
41192,275534629,TOURISM,57211.75,3,77885.13,1355,0.45,0.464,23,0
41193,291467803,FINANCE,96383.74,6,62347.04,1031,0.3,0.721,13,0
41194,028953668,TECH,34246.68,6,37778.96,1323,0.15,0.473,121,0
41195,554857256,TOURISM,98451.41,1,89450.88,595,0.45,0.402,6,0
41196,308033493,TOURISM,29948.75,9,22092.68,684,0.45,0.748,30,0
41197,425397116,AGRICULTURE,12049.33,1,11068.15,126,0.4,0.26,12,0
41198,203401719,CONSTRUCTION,46341.03,8,48569.25,361,0.55,0.541,16,0
41199,595333070,RETAIL,46980.14,7,45306.32,500,0.35,0.38,14,0
41200,231375863,HEALTHCARE,47979.14,3,51414.62,1813,0.2,0.372,33,0
41201,743408266,AGRICULTURE,72247.63,8,29314.75,1715,0.4,0.191,43,0
41202,265786109,CONSTRUCTION,16063.6,12,22673.76,380,0.55,0.161,35,0
41203,754308707,HEALTHCARE,38124.15,0,13758.05,327,0.2,0.238,49,0
41204,103578161,TOURISM,38109.6,6,24998.22,1595,0.45,0.134,10,0
41205,219446952,CONSTRUCTION,58164.66,7,46979.74,760,0.55,0.085,14,0
41206,686329759,TOURISM,17698.2,8,15917.63,26,0.45,0.579,20,0
41207,241820778,TECH,12908.41,4,3140.81,1678,0.15,0.676,38,0
41208,064820929,TOURISM,75327.32,9,55740.91,1682,0.45,0.673,48,0
41209,493071424,HEALTHCARE,68733.01,11,7386.48,1068,0.2,0.435,50,0
41210,987749220,FINANCE,93874.16,12,83587.13,1754,0.3,0.481,16,0
41211,408980661,HEALTHCARE,32473.64,4,38884.55,548,0.2,0.459,30,0
41212,065045338,RETAIL,22774.64,2,10986.05,775,0.35,0.692,7,0
41213,841228755,AGRICULTURE,80099.32,7,71848.39,977,0.4,0.801,8,0
41214,974308240,FINANCE,103339.16,0,14346.93,814,0.3,0.345,48,0
41215,502315034,TECH,66571.39,3,17572.82,1240,0.15,0.526,20,0
41216,949988861,FINANCE,45579.2,7,44307.67,200,0.3,0.093,7,0
41217,699873051,AGRICULTURE,46830.66,0,12296.42,997,0.4,0.312,41,0
41218,111363152,FINANCE,109647.89,10,54904.38,1009,0.3,0.601,13,0
41219,585343359,FINANCE,77889.71,4,75379.26,880,0.3,0.258,49,0
41220,289320301,RETAIL,20008.48,9,13053.77,1311,0.35,0.122,41,0
41221,959738890,RETAIL,30180.84,7,38871.47,675,0.35,0.384,44,0
41222,018329712,HEALTHCARE,16418.69,11,12212.56,506,0.2,0.457,18,0
41223,705750361,TECH,60163.02,11,55369.35,706,0.15,0.447,154,0
41224,468419402,FINANCE,101708.22,10,61075.12,971,0.3,0.578,13,0
41225,667546292,RETAIL,44090.44,2,22217.55,176,0.35,0.216,28,0
41226,205298676,CONSTRUCTION,72319.34,6,66703.33,1305,0.55,0.723,5,0
41227,204743757,FINANCE,105138.59,12,78134.96,1170,0.3,0.429,47,0
41228,737512550,RETAIL,18185.73,6,20473.38,1406,0.35,0.102,43,0
41229,004456725,RETAIL,78768.38,2,85450.8,141,0.35,0.609,34,0
41230,333556101,CONSTRUCTION,54392.24,10,34092.27,113,0.55,0.557,10,0
41231,297206847,TOURISM,24769.96,0,11864.61,697,0.45,0.448,48,0
41232,217291030,TOURISM,8768.13,12,10335.62,1656,0.45,0.078,12,0
41233,820353618,RETAIL,56193.03,10,60627.52,1680,0.35,0.799,30,0
41234,083445467,HEALTHCARE,21939.43,0,27942.61,1238,0.2,0.141,30,0
41235,054374267,CONSTRUCTION,58997.47,5,60652.26,538,0.55,0.743,17,0
41236,154455747,CONSTRUCTION,10736.44,5,8492.28,1013,0.55,0.766,29,0
41237,864029287,TECH,32510.89,4,29392.99,889,0.15,0.735,45,0
41238,768273507,TECH,69607.33,7,88559.37,590,0.15,0.328,180,0
41239,278330383,TECH,18976.6,11,21093.99,92,0.15,0.217,56,0
41240,495826034,HEALTHCARE,10801.13,7,7367.21,1648,0.2,0.814,0,0
41241,785403843,CONSTRUCTION,73623.77,12,53375.86,1323,0.55,0.757,14,0
41242,676555531,TOURISM,12335.28,3,11389.38,1526,0.45,0.381,34,0
41243,483192673,RETAIL,28273.57,6,28143.33,195,0.35,0.354,9,0
41244,108539190,CONSTRUCTION,85725.21,7,89199.49,943,0.55,0.352,33,0
41245,328596553,AGRICULTURE,67128.39,11,13745.63,1447,0.4,0.547,42,0
41246,105522278,TOURISM,89496.81,12,85060.54,1046,0.45,0.311,50,0
41247,854434763,TOURISM,74617.64,7,46393.59,1085,0.45,0.698,50,0
41248,845556484,RETAIL,41641.98,1,39850.86,586,0.35,0.799,39,1
41249,333833518,CONSTRUCTION,0,2,0,985,0.55,0.43,8,0
41250,590215054,AGRICULTURE,28226.94,10,19031.96,237,0.4,0.613,46,0
41251,792120280,TECH,66895.2,3,64570.6,1720,0.15,0.581,60,0
41252,702075035,AGRICULTURE,85237.77,3,59613.37,1054,0.4,0.779,8,0
41253,457061807,RETAIL,0,9,0,1178,0.35,0.472,15,0
41254,185758622,TOURISM,37367.46,4,31580.02,392,0.45,0.787,36,0
41255,328581387,TECH,28339.26,5,19001.38,1824,0.15,0.636,173,0
41256,715686108,TECH,44647.07,0,47272.05,1068,0.15,0.654,190,0
41257,088127438,CONSTRUCTION,18940.58,1,14724.54,1176,0.55,0.163,47,0
41258,146020033,TOURISM,94727.37,0,53473.91,181,0.45,0.596,44,1
41259,552986379,TOURISM,51054.25,5,43627.38,504,0.45,0.671,34,0
41260,950201941,RETAIL,22120.65,6,23052.82,1331,0.35,0.655,41,0
41261,862980648,FINANCE,112976.15,5,35827.71,524,0.3,0.809,18,0
41262,615576075,RETAIL,32075.76,9,4990.08,1386,0.35,0.125,1,0
41263,382855261,AGRICULTURE,40312.82,1,25425.95,978,0.4,0.463,10,0
41264,730244882,HEALTHCARE,46697.67,3,4441.87,804,0.2,0.442,10,0
41265,605298852,TOURISM,120933.02,9,101557.61,209,0.45,0.184,38,0
41266,087026717,TOURISM,56860.64,9,51587.49,335,0.45,0.407,11,0
41267,076420805,FINANCE,83700.19,11,88585.65,924,0.3,0.158,11,0
41268,835862516,FINANCE,143345.6,5,74358.93,1144,0.3,0.719,1,0
41269,463903025,FINANCE,60007.41,7,40400.92,314,0.3,0.64,46,0
41270,356145845,FINANCE,31807.82,10,29045.03,1789,0.3,0.114,2,0
41271,783391065,AGRICULTURE,28642.68,6,42341.38,1438,0.4,0.323,0,0
41272,543725148,TECH,42169.65,10,29967.93,366,0.15,0.283,123,0
41273,809709366,FINANCE,53182.65,3,37162.14,417,0.3,0.394,7,0
41274,519359504,AGRICULTURE,80781.94,3,43304.02,1053,0.4,0.652,17,0
41275,444554796,FINANCE,54517.43,6,47910.08,1026,0.3,0.709,19,0
41276,956442359,CONSTRUCTION,4963.86,8,4840.01,643,0.55,0.167,28,0
41277,428691209,AGRICULTURE,69015.58,12,79811.89,53,0.4,0.68,4,0
41278,324241955,TECH,46874.98,6,28835.67,973,0.15,0.691,24,0
41279,999194206,TECH,53448.6,9,33943.18,1647,0.15,0.816,69,0
41280,912996632,AGRICULTURE,62020.76,12,55523.51,1372,0.4,0.437,1,0
41281,146007994,HEALTHCARE,69691.57,9,66888.96,879,0.2,0.756,43,0
41282,528296454,TECH,0,12,0,708,0.15,0.155,166,0
41283,997686340,CONSTRUCTION,9998.01,3,10005.38,879,0.55,0.379,20,0
41284,699721163,CONSTRUCTION,52084.66,10,39509.61,218,0.55,0.697,18,0
41285,744956164,TOURISM,88209.39,4,50004.43,273,0.45,0.292,30,0
41286,250210422,FINANCE,88172.19,8,86793.82,1426,0.3,0.479,9,0
41287,824393915,TECH,75293.4,0,60551.05,1817,0.15,0.534,176,0
41288,566818617,HEALTHCARE,36270.86,0,18666.67,1030,0.2,0.257,15,0
41289,168835463,FINANCE,55287.45,0,84721.98,1628,0.3,0.244,11,0
41290,577745929,TECH,56043.09,8,77972.45,124,0.15,0.436,17,0
41291,808956512,CONSTRUCTION,92133.3,1,96595.09,1558,0.55,0.166,35,0
41292,364576595,TECH,46829.37,11,49425.12,1236,0.15,0.619,179,0
41293,146713481,FINANCE,90064.87,3,92609.23,1653,0.3,0.769,9,0
41294,626567621,HEALTHCARE,29506.67,9,19981.1,1318,0.2,0.159,31,0
41295,790852404,CONSTRUCTION,70231.5,5,130979.66,1205,0.55,0.43,38,0
41296,823636823,TOURISM,44950.96,12,28221.13,486,0.45,0.132,25,0
41297,557258478,TECH,41091.55,1,36290.19,1700,0.15,0.79,27,0
41298,281898439,RETAIL,49496.38,5,50762.73,1217,0.35,0.754,43,0
41299,396282533,AGRICULTURE,28708.33,9,30652.74,652,0.4,0.07,27,0
41300,064927339,CONSTRUCTION,24006.16,8,28569.65,851,0.55,0.1,21,0
41301,563652079,FINANCE,37532.82,9,41555.26,559,0.3,0.318,22,0
41302,751701534,TOURISM,29754.15,12,25141.39,801,0.45,0.47,7,0
41303,170295955,AGRICULTURE,71239.77,3,74546.05,375,0.4,0.216,27,0
41304,223576282,TECH,42411.83,8,37637.57,798,0.15,0.391,90,0
41305,045738025,CONSTRUCTION,22313.04,2,2523.17,1280,0.55,0.532,37,0
41306,983418169,HEALTHCARE,372.52,2,490.38,1644,0.2,0.643,8,0
41307,737832025,TECH,0,8,0,750,0.15,0.747,38,0
41308,215825979,HEALTHCARE,74564.69,6,52529.5,750,0.2,0.146,43,0
41309,761056856,RETAIL,23419.1,7,20659.35,1444,0.35,0.106,2,0
41310,638594214,TECH,32394.4,6,21660.36,249,0.15,0.231,23,0
41311,322672632,CONSTRUCTION,82731.9,1,54662.82,1449,0.55,0.759,2,1
41312,776506725,HEALTHCARE,60779.74,3,53065.61,193,0.2,0.668,16,0
41313,103116168,CONSTRUCTION,44497.23,11,49610.11,69,0.55,0.83,25,0
41314,851115616,TOURISM,41024.97,1,17102.49,179,0.45,0.463,9,1
41315,702732424,RETAIL,28699.22,8,27094.68,617,0.35,0.541,42,0
41316,221716314,TECH,55007.48,5,23057.89,1033,0.15,0.723,50,0
41317,101558477,RETAIL,29038.29,0,33452.13,214,0.35,0.633,38,0
41318,147774423,RETAIL,22568.2,9,23873.56,140,0.35,0.354,14,0
41319,641124508,TOURISM,56868.95,9,44483.04,1754,0.45,0.62,46,0
41320,900153964,FINANCE,109489.58,1,76733.38,272,0.3,0.405,37,0
41321,508417489,TOURISM,69585.52,11,41302.83,1023,0.45,0.685,5,0
41322,922797386,CONSTRUCTION,5702.87,6,3056.63,290,0.55,0.322,41,0
41323,436228347,RETAIL,23455.63,9,20136.68,829,0.35,0.786,32,0
41324,312156458,AGRICULTURE,62259.72,5,45521.52,396,0.4,0.44,12,0
41325,912789841,HEALTHCARE,31015.79,6,29642.1,295,0.2,0.212,25,0
41326,450197639,TECH,17109.12,1,6738.04,55,0.15,0.258,52,0
41327,027549813,AGRICULTURE,34383.17,11,20058.84,417,0.4,0.676,47,0
41328,597269797,TECH,54777.61,11,65402.63,717,0.15,0.527,17,0
41329,911750583,HEALTHCARE,16595.61,0,13559.45,1569,0.2,0.692,39,0
41330,991170946,RETAIL,46529.21,8,33508.05,1541,0.35,0.743,48,0
41331,826568796,FINANCE,109499.83,9,107279.47,619,0.3,0.682,25,0
41332,355825375,CONSTRUCTION,18009.84,4,9582.37,506,0.55,0.303,26,0
41333,104180284,CONSTRUCTION,87778.65,7,89861.4,1235,0.55,0.53,25,0
41334,283850892,CONSTRUCTION,2595.6,3,1906.31,1622,0.55,0.636,38,0
41335,726695427,AGRICULTURE,42862.47,4,18613.3,314,0.4,0.244,36,0
41336,866759220,CONSTRUCTION,45010.25,4,15767.64,1568,0.55,0.258,20,0
41337,507095118,HEALTHCARE,7263.25,9,8172.31,493,0.2,0.427,5,0
41338,798361835,TECH,63179.04,2,19453.5,1365,0.15,0.309,155,0
41339,544116009,RETAIL,53542.79,4,28466.21,1091,0.35,0.069,22,0
41340,806778081,CONSTRUCTION,57084.01,0,67406.17,813,0.55,0.408,35,1
41341,208169973,CONSTRUCTION,33705.89,7,51314.97,1443,0.55,0.722,2,0
41342,138611741,CONSTRUCTION,82907.48,0,92788.48,500,0.55,0.486,40,1
41343,030808716,TECH,65642.69,3,73565.13,1435,0.15,0.377,138,0
41344,934685668,HEALTHCARE,38478.21,10,32516.63,592,0.2,0.285,9,0
41345,783670108,FINANCE,87026.92,11,72637.9,343,0.3,0.343,15,0
41346,415444794,FINANCE,32941.67,10,15024.62,567,0.3,0.329,36,0
41347,411255144,TECH,49120.94,2,24193.33,167,0.15,0.633,79,0
41348,388864705,AGRICULTURE,32579.64,0,29367.63,1808,0.4,0.353,46,0
41349,590720692,TOURISM,70872.97,5,45261.48,1681,0.45,0.457,50,0
41350,425093724,RETAIL,35323.92,8,13950.76,287,0.35,0.726,20,0
41351,152801423,RETAIL,20016.3,10,20259.11,727,0.35,0.77,33,0
41352,374554992,CONSTRUCTION,64872.27,9,67315.59,1789,0.55,0.197,40,0
41353,074468812,CONSTRUCTION,53849.2,5,35167.09,680,0.55,0.548,50,0
41354,905167127,HEALTHCARE,28495.42,11,22446.0,1063,0.2,0.831,0,0
41355,386743583,AGRICULTURE,20848.73,5,23882.64,1420,0.4,0.277,20,0
41356,365939179,TOURISM,58473.04,0,26969.54,1672,0.45,0.293,6,0
41357,923511148,HEALTHCARE,61376.78,8,47071.17,1272,0.2,0.546,47,0
41358,917578139,FINANCE,64425.44,0,47246.37,1527,0.3,0.235,49,0
41359,467486149,CONSTRUCTION,47417.39,4,49523.83,386,0.55,0.718,22,0
41360,371770727,TECH,28995.15,0,25142.73,1037,0.15,0.587,146,0
41361,676466538,RETAIL,4280.91,4,2723.24,93,0.35,0.415,1,0
41362,281678224,RETAIL,82119.48,7,57491.9,1651,0.35,0.551,11,0
41363,502348281,TECH,31616.74,0,39608.6,1124,0.15,0.308,196,0
41364,076598830,TOURISM,42402.92,8,43904.38,211,0.45,0.842,15,0
41365,067954226,CONSTRUCTION,56038.64,6,32237.93,31,0.55,0.466,10,0
41366,305322718,FINANCE,50092.95,9,31746.52,1404,0.3,0.316,15,0
41367,142641677,HEALTHCARE,28911.91,6,16478.89,1220,0.2,0.538,14,0
41368,680892273,TECH,16362.07,9,6848.0,725,0.15,0.221,17,0
41369,667647295,AGRICULTURE,61562.0,7,41496.78,388,0.4,0.739,17,0
41370,707950215,TOURISM,51587.3,1,29905.89,1622,0.45,0.086,1,0
41371,682646085,AGRICULTURE,24882.34,4,19437.47,1743,0.4,0.679,31,0
41372,971344351,TOURISM,8012.46,11,7508.93,113,0.45,0.329,46,0
41373,062603212,TOURISM,59879.68,1,17116.94,946,0.45,0.287,21,0
41374,444560552,AGRICULTURE,76761.23,2,45864.59,803,0.4,0.627,14,0
41375,303743008,TOURISM,56979.85,4,39319.62,1262,0.45,0.65,12,0
41376,378751778,CONSTRUCTION,42892.41,10,38137.77,1256,0.55,0.166,28,0
41377,012541352,TOURISM,21231.06,9,14299.59,1352,0.45,0.815,37,0
41378,993377134,HEALTHCARE,0,9,0,792,0.2,0.831,32,0
41379,196408501,AGRICULTURE,9101.26,4,7477.64,246,0.4,0.746,39,0
41380,094860558,TOURISM,60257.35,9,81923.41,1471,0.45,0.443,28,0
41381,127966381,AGRICULTURE,49395.82,12,4154.46,295,0.4,0.77,35,0
41382,203452280,TECH,28491.04,8,15867.34,217,0.15,0.609,79,0
41383,044448415,FINANCE,54186.78,1,28965.58,997,0.3,0.15,1,0
41384,240469669,TOURISM,67287.94,3,49794.85,1649,0.45,0.085,44,0
41385,682434373,CONSTRUCTION,35500.16,0,25590.77,1345,0.55,0.28,12,1
41386,627238810,FINANCE,54287.67,7,48551.88,443,0.3,0.298,26,0
41387,557579470,TOURISM,47594.89,7,45762.06,1390,0.45,0.584,6,0
41388,848884959,HEALTHCARE,27721.77,3,22600.06,1419,0.2,0.387,36,0
41389,842175443,CONSTRUCTION,13259.6,3,14940.47,1178,0.55,0.683,39,0
41390,962286623,CONSTRUCTION,53442.84,9,49121.2,1449,0.55,0.092,28,0
41391,057274161,TECH,46886.46,9,43399.53,1740,0.15,0.425,130,0
41392,447561233,TOURISM,0,7,0,971,0.45,0.11,6,0
41393,621209221,AGRICULTURE,60346.88,0,24205.82,1332,0.4,0.574,33,0
41394,430146008,CONSTRUCTION,31570.95,0,30176.4,500,0.55,0.573,30,0
41395,697291230,TECH,38676.77,5,53994.12,1691,0.15,0.391,47,0
41396,210647196,TECH,57325.13,7,71799.35,1501,0.15,0.339,143,0
41397,991757535,RETAIL,52082.77,10,49688.36,908,0.35,0.416,21,0
41398,920885340,CONSTRUCTION,24095.13,0,13971.2,1662,0.55,0.655,2,0
41399,417603465,FINANCE,62020.13,2,45252.19,651,0.3,0.216,9,0
41400,951611190,CONSTRUCTION,22478.12,6,3127.64,666,0.55,0.241,1,0
41401,065314707,RETAIL,55497.17,2,24643.3,1409,0.35,0.281,18,0
41402,854377077,HEALTHCARE,49647.51,5,60007.69,99,0.2,0.164,36,0
41403,191868597,HEALTHCARE,65593.11,8,45789.09,1649,0.2,0.189,12,0
41404,141114003,CONSTRUCTION,9832.03,7,6318.18,650,0.55,0.49,40,0
41405,377898728,RETAIL,24328.03,4,18003.49,275,0.35,0.135,48,0
41406,805135957,TECH,53262.55,7,40218.05,586,0.15,0.1,104,0
41407,275517359,CONSTRUCTION,55345.07,6,66914.22,425,0.55,0.176,6,0
41408,467247470,RETAIL,21456.96,0,19085.37,1114,0.35,0.712,4,1
41409,440052117,HEALTHCARE,86555.82,0,67763.93,746,0.2,0.729,29,1
41410,361838198,RETAIL,30874.8,1,37117.75,211,0.35,0.158,38,0
41411,431993033,HEALTHCARE,67191.27,1,33170.82,216,0.2,0.152,21,0
41412,581922445,HEALTHCARE,0,0,0,1600,0.2,0.081,33,0
41413,520755435,TOURISM,42250.55,5,31526.53,81,0.45,0.064,24,0
41414,880999942,HEALTHCARE,31485.58,10,40071.44,580,0.2,0.421,19,0
41415,546946085,RETAIL,948.52,12,577.5,368,0.35,0.416,8,0
41416,553870537,HEALTHCARE,18448.85,4,9884.22,505,0.2,0.088,12,0
41417,883877756,CONSTRUCTION,28727.79,5,33149.39,967,0.55,0.769,40,0
41418,527605783,HEALTHCARE,20337.22,12,15004.56,1381,0.2,0.628,4,0
41419,813002632,TECH,97057.21,2,72905.82,281,0.15,0.426,139,0
41420,392709572,AGRICULTURE,30995.84,0,38487.24,697,0.4,0.401,26,0
41421,081962362,RETAIL,63065.28,2,36885.5,1719,0.35,0.726,21,0
41422,052089223,TOURISM,42999.88,11,21773.03,1063,0.45,0.809,13,0
41423,938215004,AGRICULTURE,68515.29,1,74573.64,463,0.4,0.511,18,1
41424,207948452,CONSTRUCTION,59697.32,0,17789.75,802,0.55,0.8,18,1
41425,775132359,TECH,17779.27,9,14933.46,1779,0.15,0.19,11,0
41426,158177199,CONSTRUCTION,46693.13,7,54496.71,945,0.55,0.323,47,0
41427,942002267,CONSTRUCTION,92834.09,4,63829.22,963,0.55,0.456,1,0
41428,017486463,FINANCE,42181.29,7,28951.43,613,0.3,0.532,11,0
41429,090695534,CONSTRUCTION,64148.9,5,77139.56,1628,0.55,0.797,31,0
41430,974638557,RETAIL,12454.24,4,9994.46,1210,0.35,0.248,13,0
41431,251459199,HEALTHCARE,19020.1,11,15777.66,12,0.2,0.684,14,0
41432,460730588,AGRICULTURE,12930.79,11,8626.3,120,0.4,0.62,12,0
41433,436181458,CONSTRUCTION,25019.22,1,24863.23,879,0.55,0.704,18,1
41434,408623758,TOURISM,75939.85,6,42799.06,38,0.45,0.214,7,0
41435,066900571,AGRICULTURE,33742.32,5,7056.92,148,0.4,0.224,27,0
41436,182265686,FINANCE,105793.7,12,71500.84,1174,0.3,0.627,25,0
41437,639252884,CONSTRUCTION,14827.17,11,9670.5,115,0.55,0.594,22,0
41438,033496794,RETAIL,54463.18,12,33228.02,814,0.35,0.075,1,0
41439,723229234,HEALTHCARE,43501.17,8,34626.66,580,0.2,0.115,6,0
41440,731551979,FINANCE,82097.89,9,36234.29,1535,0.3,0.247,33,0
41441,470946514,RETAIL,57462.67,10,35883.65,1505,0.35,0.422,0,0
41442,525405657,HEALTHCARE,72834.19,2,68417.13,1365,0.2,0.221,38,0
41443,912354637,FINANCE,45402.5,10,34502.34,1326,0.3,0.07,29,0
41444,026267594,RETAIL,30902.9,4,14162.11,801,0.35,0.235,5,0
41445,149320120,FINANCE,35565.9,11,11978.51,661,0.3,0.572,31,0
41446,569370195,HEALTHCARE,0,4,0,1271,0.2,0.693,3,0
41447,499212667,TECH,35018.4,9,31263.36,670,0.15,0.418,161,0
41448,380233131,FINANCE,71402.26,2,22096.66,989,0.3,0.207,4,0
41449,639046535,AGRICULTURE,35192.95,7,11589.18,723,0.4,0.777,23,0
41450,720765286,CONSTRUCTION,50887.07,8,58784.18,1159,0.55,0.696,26,0
41451,567781749,FINANCE,40461.35,3,25693.28,972,0.3,0.7,31,0
41452,235207277,CONSTRUCTION,39146.35,12,37823.45,764,0.55,0.311,24,0
41453,049356070,RETAIL,27535.85,10,401.51,246,0.35,0.693,43,0
41454,674162103,FINANCE,92435.83,5,11456.59,54,0.3,0.305,30,0
41455,160029835,AGRICULTURE,50337.47,6,36755.59,1163,0.4,0.4,29,0
41456,655479534,FINANCE,95025.73,9,120032.66,524,0.3,0.207,11,0
41457,410231251,FINANCE,39488.91,0,26984.55,730,0.3,0.308,14,0
41458,806838577,HEALTHCARE,108625.84,4,82439.21,453,0.2,0.734,32,0
41459,495072800,FINANCE,95749.12,12,62299.58,968,0.3,0.802,25,0
41460,373792447,TECH,36507.25,7,17091.69,860,0.15,0.8,66,0
41461,069654147,TECH,44270.31,6,26920.25,1162,0.15,0.439,119,0
41462,496136552,TECH,43399.59,6,38546.58,835,0.15,0.172,128,0
41463,285208620,RETAIL,48529.73,10,33437.92,1378,0.35,0.78,29,0
41464,057509775,HEALTHCARE,10337.18,5,11068.93,477,0.2,0.12,50,0
41465,045900449,TOURISM,56278.37,11,23700.3,1573,0.45,0.418,3,0
41466,733559167,TOURISM,47380.27,11,23250.08,1812,0.45,0.798,5,0
41467,352638704,RETAIL,13313.33,3,10411.01,424,0.35,0.226,17,0
